año,mes,nación,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteles,extrahoteleros,total
2009,8,España,6478,30431,4915,493,42317,26182,68499
2009,8,Holanda,359,2383,1102,17,3861,2054,5915
2009,8,Bélgica,532,3954,154,3,4643,1064,5707
2009,8,Alemania,1198,8404,4384,12,13998,2544,16542
2009,8,Francia,251,1630,493,32,2406,2315,4721
2009,8,Gran Bretaña,2676,14384,2425,455,19940,22349,42289
2009,8,Irlanda,119,415,69,1,604,1897,2501
2009,8,Italia,220,3325,547,28,4120,2910,7030
2009,8,Suecia,3,317,1,8,329,89,418
2009,8,Noruega,11,157,1,0,169,18,187
2009,8,Dinamarca,1,258,81,253,593,87,680
2009,8,Finlandia,1,6,3,0,10,16,26
2009,8,Suiza,128,526,130,2,786,156,942
2009,8,Austria,71,353,21,0,445,129,574
2009,8,Rusia,721,973,217,42,1953,1715,3668
2009,8,Países del Este,284,1014,300,21,1619,1975,3594
2009,8,Resto de Europa,374,3533,342,7,4256,1239,5495
2009,8,Estados Unidos,79,92,12,3,186,123,309
2009,8,Resto de América,53,98,30,9,190,168,358
2009,8,Resto del Mundo,454,94,16,6,570,235,805
2009,8,TOTAL,14013,72347,15243,1392,102995,67265,170260
2009,9,España,3477,17753,2094,269,23593,11453,35046
2009,9,Holanda,319,1864,477,9,2669,1268,3937
2009,9,Bélgica,563,2751,81,15,3410,600,4010
2009,9,Alemania,1845,9348,3626,26,14845,2392,17237
2009,9,Francia,113,616,239,17,985,937,1922
2009,9,Gran Bretaña,2938,16051,2109,482,21580,19899,41479
2009,9,Irlanda,181,342,57,3,583,1239,1822
2009,9,Italia,82,1598,108,15,1803,587,2390
2009,9,Suecia,6,392,1,13,412,1102,1514
