año,mes,nacion,5 estrellas,4 estrellas,3 estrellas,1 y 2 estrellas,hoteleros,extrahoteleros,total
2015,12,USA,25,69,50,13,157,95,252
2015,12,Resto de América,16,128,129,11,284,104,388
2015,12,Resto del Mundo,84,426,91,21,622,173,795
2015,12,TOTAL,5047,38811,16782,1217,61857,60294,122151
2015,13,España,11119,58743,24830,3028,97720,78698,176418
2015,13,Holanda,912,21760,3640,238,26550,28787,55337
2015,13,Bélgica,2167,33928,3243,332,39670,11248,50918
2015,13,Alemania,4177,29059,14921,2031,50188,22627,72815
2015,13,Francia,1011,7985,3378,3047,15421,15425,30846
2015,13,Reino Unido,26749,199292,96163,2643,324847,337949,662796
2015,13,Irlanda,2507,12594,6772,386,22259,21391,43650
2015,13,Italia,2118,22449,17034,1114,42715,19298,62013
2015,13,Suecia,1331,9296,6893,367,17887,51632,69519
2015,13,Noruega,1612,7058,5754,217,14641,32082,46723
2015,13,Dinamarca,693,4969,5352,237,11251,27683,38934
2015,13,Finlandia,646,5671,5234,111,11662,29774,41436
2015,13,Suiza,1383,4743,1659,190,7975,4299,12274
2015,13,Austria,519,3726,1053,162,5460,2770,8230
2015,13,Rusia,1828,10118,2397,99,14442,8078,22520
2015,13,Países del Este,475,6268,4898,559,12200,17075,29275
2015,13,Resto de Europa,1277,7172,6044,174,14667,11921,26588
2015,13,USA,286,554,320,37,1197,818,2015
2015,13,Resto de América,176,654,1081,178,2089,1384,3473
2015,13,Resto del Mundo,943,4146,934,142,6165,2440,8605
2015,13,TOTAL,61929,450185,211600,15292,739006,725379,1464385
2016,1,España,804,3037,748,103,4692,2038,6730
2016,1,Holanda,51,1780,292,21,2144,1865,4009
2016,1,Bélgica,154,3186,185,39,3564,826,4390
2016,1,Alemania,353,2840,1532,186,4911,2009,6920
2016,1,Francia,74,689,304,60,1127,949,2076
2016,1,Reino Unido,2335,14976,9222,279,26812,22462,49274
2016,1,Irlanda,340,1060,613,48,2061,1211,3272
2016,1,Italia,361,2400,1776,127,4664,1568,6232
2016,1,Suecia,182,1960,972,67,3181,8625,11806
2016,1,Noruega,155,1403,586,36,2180,4679,6859
2016,1,Dinamarca,89,964,854,19,1926,4584,6510
2016,1,Finlandia,129,992,860,12,1993,4815,6808
2016,1,Suiza,121,311,88,10,530,218,748
2016,1,Austria,45,398,108,20,571,293,864
2016,1,Rusia,191,810,363,2,1366,598,1964
2016,1,Países del Este,147,590,415,15,1167,1698,2865
2016,1,Resto de Europa,88,465,544,8,1105,791,1896
2016,1,USA,31,48,30,3,112,89,201
2016,1,Resto de América,10,61,150,8,229,95,324
2016,1,Resto del Mundo,39,374,96,23,532,219,751
2016,1,TOTAL,5699,38344,19738,1086,64867,59632,124499
2016,2,España,675,2750,776,136,4337,2798,7135
2016,2,Holanda,74,1842,513,42,2471,2438,4909
2016,2,Bélgica,195,2801,229,45,3270,902,4172
2016,2,Alemania,382,2587,1335,189,4493,1612,6105
2016,2,Francia,127,804,376,50,1357,1512,2869
2016,2,Reino Unido,2590,16130,8841,261,27822,21783,49605
2016,2,Irlanda,316,1073,691,42,2122,1034,3156
2016,2,Italia,305,2460,1563,102,4430,1190,5620
2016,2,Suecia,129,1643,660,44,2476,6679,9155
2016,2,Noruega,185,1131,542,37,1895,4905,6800
2016,2,Dinamarca,145,985,644,52,1826,4310,6136
2016,2,Finlandia,124,1071,905,8,2108,4752,6860
2016,2,Suiza,137,358,126,17,638,261,899
2016,2,Austria,44,328,73,23,468,221,689
2016,2,Rusia,90,439,217,0,746,296,1042
2016,2,Países del Este,178,532,450,20,1180,1751,2931
2016,2,Resto de Europa,66,645,386,15,1112,795,1907
2016,2,USA,37,61,28,3,129,76,205
2016,2,Resto de América,12,39,132,9,192,64,256
2016,2,Resto del Mundo,71,412,108,14,605,84,689
2016,2,TOTAL,5882,38091,18595,1109,63677,57463,121140
2016,3,España,1156,4366,1566,235,7323,5480,12803
2016,3,Holanda,58,1551,300,24,1933,1978,3911
2016,3,Bélgica,186,2822,318,31,3357,948,4305
2016,3,Alemania,272,2935,1619,307,5133,2325,7458
2016,3,Francia,76,585,190,55,906,896,1802
2016,3,Reino Unido,2415,18542,8136,255,29348,27658,57006
2016,3,Irlanda,246,1154,571,29,2000,1401,3401
2016,3,Italia,217,2037,1553,71,3878,1199,5077
2016,3,Suecia,136,1760,649,36,2581,7604,10185
2016,3,Noruega,116,1199,630,20,1965,4202,6167
2016,3,Dinamarca,87,1074,691,30,1882,4636,6518
2016,3,Finlandia,86,937,847,8,1878,4949,6827
2016,3,Suiza,160,415,148,22,745,260,1005
2016,3,Austria,41,320,84,16,461,192,653
2016,3,Rusia,102,600,181,16,899,371,1270
2016,3,Países del Este,181,871,520,28,1600,1717,3317
2016,3,Resto de Europa,85,614,373,25,1097,1002,2099
2016,3,USA,41,76,49,0,166,72,238
2016,3,Resto de América,25,43,175,9,252,67,319
2016,3,Resto del Mundo,40,383,117,11,551,158,709
2016,3,TOTAL,5726,42284,18717,1228,67955,67115,135070
2016,4,España,898,3737,1579,309,6523,6958,13481
2016,4,Holanda,65,2983,575,28,3651,3365,7016
2016,4,Bélgica,109,2416,210,34,2769,644,3413
2016,4,Alemania,311,3197,1247,194,4949,2078,7027
2016,4,Francia,112,1157,603,102,1974,1972,3946
2016,4,Reino Unido,2495,18661,12014,147,33317,29852,63169
2016,4,Irlanda,211,1219,879,64,2373,1818,4191
2016,4,Italia,177,1865,1548,116,3706,1478,5184
2016,4,Suecia,79,772,476,16,1343,3100,4443
2016,4,Noruega,55,414,89,19,577,1449,2026
2016,4,Dinamarca,35,506,481,13,1035,1970,3005
2016,4,Finlandia,41,339,404,2,786,1649,2435
2016,4,Suiza,143,392,272,24,831,478,1309
2016,4,Austria,63,302,63,25,453,158,611
2016,4,Rusia,97,772,335,12,1216,749,1965
2016,4,Países del Este,102,771,487,23,1383,2472,3855
2016,4,Resto de Europa,76,647,782,10,1515,1056,2571
2016,4,USA,31,57,25,1,114,78,192
2016,4,Resto de América,21,57,144,19,241,114,355
2016,4,Resto del Mundo,69,334,122,21,546,204,750
2016,4,TOTAL,5190,40598,22335,1179,69302,61642,130944
2016,5,España,824,4620,2758,305,8507,6848,15355
2016,5,Holanda,78,2197,425,31,2731,2132,4863
2016,5,Bélgica,129,2335,185,18,2667,888,3555
2016,5,Alemania,282,3027,896,112,4317,1887,6204
2016,5,Francia,54,644,274,43,1015,1356,2371
2016,5,Reino Unido,2432,20129,13259,97,35917,34350,70267
2016,5,Irlanda,266,1207,1030,77,2580,2068,4648
2016,5,Italia,139,2048,778,85,3050,1280,4330
2016,5,Suecia,48,45,21,7,121,164,285
2016,5,Noruega,33,76,30,8,147,97,244
2016,5,Dinamarca,16,114,45,0,175,510,685
2016,5,Finlandia,17,41,33,0,91,203,294
2016,5,Suiza,98,372,144,14,628,283,911
2016,5,Austria,25,148,58,10,241,78,319
2016,5,Rusia,113,931,516,2,1562,688,2250
2016,5,Países del Este,116,911,384,29,1440,2400,3840
2016,5,Resto de Europa,93,471,538,9,1111,1165,2276
2016,5,USA,25,62,30,2,119,51,170
2016,5,Resto de América,19,43,124,22,208,106,314
2016,5,Resto del Mundo,69,184,131,0,384,307,691
2016,5,TOTAL,4876,39605,21659,871,67011,56861,123872
2016,6,España,1092,4554,2508,401,8555,7894,16449
2016,6,Holanda,91,1990,336,23,2440,1802,4242
2016,6,Bélgica,162,2471,188,42,2863,673,3536
2016,6,Alemania,199,2887,1590,86,4762,1268,6030
2016,6,Francia,31,501,191,45,768,1074,1842
2016,6,Reino Unido,2460,20037,11797,105,34399,38034,72433
2016,6,Irlanda,215,1155,990,3,2363,2774,5137
2016,6,Italia,132,1329,1303,82,2846,1315,4161
2016,6,Suecia,54,66,60,2,182,332,514
2016,6,Noruega,21,88,77,9,195,408,603
2016,6,Dinamarca,34,46,59,0,139,321,460
2016,6,Finlandia,16,57,11,2,86,78,164
2016,6,Suiza,98,259,169,10,536,149,685
2016,6,Austria,40,284,58,4,386,93,479
2016,6,Rusia,169,893,644,4,1710,783,2493
2016,6,Países del Este,77,767,555,36,1435,2442,3877
2016,6,Resto de Europa,175,630,559,6,1370,1466,2836
2016,6,USA,114,117,25,4,260,67,327
2016,6,Resto de América,64,78,80,52,274,148,422
2016,6,Resto del Mundo,105,343,140,23,611,347,958
2016,6,TOTAL,5349,38552,21340,939,66180,61468,127648
2016,7,España,1470,6879,3413,592,12354,9222,21576
2016,7,Holanda,128,2726,579,24,3457,3330,6787
2016,7,Bélgica,125,3494,309,18,3946,959,4905
2016,7,Alemania,198,3032,1405,126,4761,1112,5873
2016,7,Francia,59,538,300,35,932,1853,2785
2016,7,Reino Unido,2695,22434,9828,108,35065,40881,75946
2016,7,Irlanda,250,1191,886,8,2335,3298,5633
2016,7,Italia,133,1532,1442,90,3197,1295,4492
2016,7,Suecia,52,106,55,9,222,303,525
2016,7,Noruega,30,157,59,7,253,615,868
2016,7,Dinamarca,33,128,117,4,282,753,1035
2016,7,Finlandia,21,32,3,1,57,37,94
2016,7,Suiza,119,553,256,18,946,291,1237
2016,7,Austria,52,411,100,12,575,182,757
2016,7,Rusia,239,1024,320,4,1587,551,2138
2016,7,Países del Este,125,692,480,33,1330,1577,2907
2016,7,Resto de Europa,224,720,669,14,1627,1393,3020
2016,7,USA,117,58,34,4,213,69,282
2016,7,Resto de América,73,67,56,35,231,136,367
2016,7,Resto del Mundo,201,412,140,21,774,316,1090
2016,7,TOTAL,6344,46186,20451,1163,74144,68173,142317
2016,8,España,1729,7836,3440,456,13461,8902,22363
2016,8,Holanda,124,3557,609,15,4305,3640,7945
2016,8,Bélgica,138,3186,218,8,3550,737,4287
2016,8,Alemania,208,2884,1471,94,4657,1324,5981
2016,8,Francia,126,680,424,45,1275,1979,3254
2016,8,Reino Unido,2437,20497,8988,90,32012,39310,71322
2016,8,Irlanda,242,1021,728,7,1998,2680,4678
2016,8,Italia,147,2554,2057,179,4937,2400,7337
2016,8,Suecia,35,83,49,6,173,185,358
2016,8,Noruega,13,118,16,6,153,393,546
2016,8,Dinamarca,28,155,68,0,251,278,529
2016,8,Finlandia,21,7,2,3,33,7,40
2016,8,Suiza,80,254,47,4,385,99,484
2016,8,Austria,30,292,67,16,405,103,508
2016,8,Rusia,150,997,354,8,1509,568,2077
2016,8,Países del Este,168,794,408,37,1407,1333,2740
2016,8,Resto de Europa,286,832,741,14,1873,1305,3178
2016,8,USA,47,33,28,1,109,66,175
2016,8,Resto de América,67,52,70,12,201,106,307
2016,8,Resto del Mundo,154,615,185,10,964,309,1273
2016,8,TOTAL,6230,46447,19970,1011,73658,65724,139382
2016,9,España,1562,4418,2172,274,8426,7377,15803
2016,9,Holanda,65,1980,451,20,2516,2274,4790
2016,9,Bélgica,140,2983,182,28,3333,732,4065
2016,9,Alemania,328,3032,1494,128,4982,1244,6226
2016,9,Francia,55,424,245,52,776,1386,2162
2016,9,Reino Unido,3180,20840,11626,147,35793,37018,72811
2016,9,Irlanda,367,1260,641,22,2290,2379,4669
2016,9,Italia,116,1503,1397,88,3104,1443,4547
2016,9,Suecia,35,65,94,11,205,260,465
2016,9,Noruega,27,71,61,12,171,288,459
2016,9,Dinamarca,38,116,67,3,224,222,446
2016,9,Finlandia,20,44,2,1,67,143,210
2016,9,Suiza,96,292,208,13,609,984,1593
2016,9,Austria,37,240,91,12,380,110,490
2016,9,Rusia,180,812,724,1,1717,555,2272
2016,9,Países del Este,138,645,501,39,1323,1659,2982
2016,9,Resto de Europa,222,595,723,6,1546,1010,2556
2016,9,USA,72,162,17,1,252,81,333
2016,9,Resto de América,29,42,45,21,137,118,255
2016,9,Resto del Mundo,161,509,146,8,824,202,1026
2016,9,TOTAL,6868,40033,20887,887,68675,59485,128160
2016,10,España,748,3440,1678,247,6113,4033,10146
2016,10,Holanda,63,2233,402,46,2744,2509,5253
